Date Time,p (mbar),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),SWDR (W/m?,PAR (µmol/m?s),Tlog (degC),T (degC)
22.04.2021 08:20:00,995.13,-2.12,58.15,8.99,5.23,3.76,3.27,5.25,1241.98,1.97,3.93,301.9,476.46,856.77,16.62,5.42
22.04.2021 08:30:00,995.16,-2.25,57.55,8.99,5.18,3.82,3.24,5.2,1242,2.65,4.99,321.4,484.37,873.28,17.16,5.43
22.04.2021 08:40:00,995.17,-2.04,57.33,9.17,5.26,3.91,3.29,5.28,1240.75,1.65,4.78,302.3,548.49,988.37,17.59,5.7
22.04.2021 08:50:00,995.19,-2.08,56.76,9.24,5.24,3.99,3.28,5.27,1240.31,1.76,4.77,288.9,315.54,606.46,18,5.81
22.04.2021 09:00:00,995.17,-2.05,56.75,9.26,5.25,4,3.29,5.28,1240.13,1.49,3.02,247,368.99,691.58,18.34,5.84
22.04.2021 09:10:00,995.21,-2.05,57.66,9.11,5.25,3.86,3.29,5.28,1241.18,2.62,5.06,280.7,359.39,682.59,18.6,5.62
22.04.2021 09:20:00,995.23,-2.03,58.33,9.02,5.26,3.76,3.29,5.28,1241.88,2.92,6.59,322.4,477.86,895.24,18.69,5.47
22.04.2021 09:30:00,995.24,-1.85,58.15,9.17,5.33,3.84,3.34,5.36,1240.78,1.85,5.34,313.3,303.08,581.56,18.64,5.71
22.04.2021 09:40:00,995.24,-1.81,58.27,9.18,5.35,3.83,3.35,5.37,1240.74,2.2,4.68,284.6,377.64,714.19,18.59,5.72
22.04.2021 09:50:00,995.24,-1.9,57.02,9.32,5.31,4,3.33,5.34,1239.77,2.11,5.1,6.05,365.37,701.87,18.56,5.94
22.04.2021 10:00:00,995.26,-2.17,55.47,9.39,5.21,4.18,3.26,5.23,1239.38,2.95,7.25,267.5,515.67,963.92,18.57,6.04
22.04.2021 10:10:00,995.36,-2.17,54.86,9.49,5.21,4.28,3.26,5.23,1238.8,2.35,4.84,324.8,443.11,838.39,18.61,6.2
22.04.2021 10:20:00,995.38,-2.3,53.69,9.61,5.16,4.45,3.23,5.18,1238.06,2.57,5.99,273.4,424.47,799.26,18.66,6.38
22.04.2021 10:30:00,995.31,-2.13,53.22,9.81,5.22,4.59,3.27,5.25,1236.58,2.24,4.52,283.3,594.07,1109.81,18.72,6.69
22.04.2021 10:40:00,995.26,-2.09,51.74,10.12,5.24,4.89,3.28,5.26,1234.5,2.21,4.54,2.33,642.3,1203.64,18.83,7.14
22.04.2021 10:50:00,995.23,-2.1,51.22,10.22,5.23,4.99,3.28,5.26,1233.87,2.78,5.2,327.1,679.83,1262.18,19.05,7.28
22.04.2021 11:00:00,995.33,-2.36,49.41,10.39,5.13,5.25,3.21,5.16,1233.01,1.8,4.31,312,459.69,881.93,19.29,7.51
22.04.2021 11:10:00,995.28,-2.64,48.88,10.28,5.03,5.26,3.15,5.05,1233.62,2.95,5.24,336.1,447.12,840.86,19.51,7.37
22.04.2021 11:20:00,995.29,-2.32,49.74,10.35,5.15,5.2,3.22,5.17,1233.18,2.09,5.64,315.3,590.16,1105.24,19.62,7.46
22.04.2021 11:30:00,995.29,-2.09,49.68,10.54,5.24,5.3,3.28,5.26,1231.95,2.41,4.64,281,589.99,1118.85,19.7,7.73
22.04.2021 11:40:00,995.18,-2.2,48.07,10.8,5.19,5.61,3.25,5.22,1230.26,2.36,4.9,280.1,723.8,1362.85,19.82,8.09
22.04.2021 11:50:00,995.1,-2.25,46.8,11.06,5.17,5.88,3.24,5.2,1228.68,2.32,5,283.9,521.44,991.39,19.97,8.43
22.04.2021 12:00:00,995.1,-2.23,46.92,11.05,5.18,5.87,3.25,5.21,1228.72,2.4,4.62,302.6,780.89,1468.8,20.14,8.42
22.04.2021 12:10:00,995.11,-2.02,46.38,11.35,5.27,6.09,3.3,5.29,1226.95,2.4,6.64,287.7,802.08,1521.1,20.33,8.82
22.04.2021 12:20:00,995.02,-2.34,45.41,11.32,5.14,6.18,3.22,5.17,1227.07,3.51,7.3,339.3,683.19,1290.38,20.56,8.78
22.04.2021 12:30:00,995.05,-2.45,45.28,11.26,5.1,6.16,3.19,5.12,1227.47,2.16,6.1,253.8,581,1103.21,20.67,8.7
22.04.2021 12:40:00,995.04,-2.04,45.66,11.52,5.26,6.26,3.29,5.28,1225.96,2.96,6.24,259.6,915.97,1724.99,20.68,9.03
22.04.2021 12:50:00,995.04,-1.96,44.55,11.87,5.29,6.58,3.31,5.32,1223.99,1.99,4.67,270.2,820.24,1536.81,20.77,9.48
22.04.2021 13:00:00,995.08,-2.5,42.85,11.86,5.08,6.78,3.18,5.11,1224.22,2.41,7.57,307.3,748.27,1429.73,20.98,9.46
22.04.2021 13:10:00,995.07,-2.04,44.28,11.87,5.26,6.61,3.29,5.28,1224.05,1.98,6.39,349.9,845.24,1586.9,21.19,9.48
22.04.2021 13:20:00,995.07,-2.3,43.01,11.98,5.15,6.83,3.23,5.18,1223.49,2.77,6.72,268.2,821.7,1555.47,21.4,9.62
22.04.2021 13:30:00,995.02,-1.88,43.33,12.28,5.32,6.96,3.33,5.35,1221.79,2.14,4.76,250.7,692.48,1296.74,21.66,9.98
22.04.2021 13:40:00,995.01,-2.05,43.04,12.2,5.25,6.95,3.29,5.28,1222.19,2.29,4.62,266.2,670.41,1280.22,21.93,9.89
22.04.2021 13:50:00,995.03,-2.2,41.91,12.39,5.19,7.2,3.25,5.22,1221.26,2.85,5.96,297.5,779.15,1457.64,22.12,10.12
22.04.2021 14:00:00,994.96,-2.18,42.68,12.19,5.2,6.99,3.26,5.23,1222.24,3.34,6.1,289.3,846.6,1592.62,22.28,9.87
22.04.2021 14:10:00,994.94,-1.81,43.12,12.4,5.35,7.05,3.35,5.37,1221.03,2.31,4.98,333.5,527.49,1011.38,22.39,10.13
22.04.2021 14:20:00,994.93,-1.75,43.11,12.46,5.37,7.09,3.36,5.4,1220.71,1.96,4.8,273.3,624.16,1180.04,22.47,10.2
22.04.2021 14:30:00,994.88,-1.96,42.48,12.45,5.29,7.16,3.31,5.32,1220.73,2.73,5.2,341.3,861.99,1591.48,22.54,10.19
22.04.2021 14:40:00,994.91,-1.7,41.99,12.84,5.39,7.45,3.38,5.42,1218.74,2.33,5.56,303.2,661.31,1234.78,22.65,10.65
22.04.2021 14:50:00,994.9,-2.16,41.65,12.51,5.21,7.3,3.26,5.24,1220.48,1.95,5.85,307,548.85,1029.4,22.78,10.26
22.04.2021 15:00:00,994.84,-1.95,41.74,12.68,5.29,7.39,3.32,5.32,1219.52,2.82,5.94,300.8,593.66,1131.94,22.83,10.46
22.04.2021 15:10:00,994.86,-2.03,41.19,12.77,5.26,7.51,3.3,5.29,1219.07,2.17,5.31,252.7,583.81,1114.47,22.85,10.57
22.04.2021 15:20:00,994.89,-1.95,40.87,12.94,5.29,7.65,3.31,5.32,1218.25,2.11,4.7,291.4,288.63,556.1,22.93,10.77
22.04.2021 15:30:00,994.84,-2.13,41.62,12.54,5.22,7.32,3.27,5.25,1220.24,3.12,6.52,281.8,310.02,589.29,23.02,10.3
22.04.2021 15:40:00,994.85,-2.02,42.57,12.37,5.27,7.1,3.3,5.29,1221.13,2.01,4.54,284.2,262.21,511.38,22.95,10.09
22.04.2021 15:50:00,994.85,-2.15,42.3,12.33,5.21,7.11,3.27,5.24,1221.37,2.45,4.82,266.7,183.63,367.57,22.76,10.04
22.04.2021 16:00:00,994.98,-2.23,42.72,12.13,5.18,6.95,3.25,5.21,1222.58,2.17,4.32,264.6,175.74,353.79,22.5,9.8
22.04.2021 16:10:00,995.06,-2.23,42.54,12.18,5.18,7,3.24,5.21,1222.42,2.44,5.14,266.1,228.41,444.64,22.18,9.86
22.04.2021 16:20:00,995.05,-2.04,42.13,12.48,5.26,7.22,3.29,5.28,1220.82,2.11,5.42,291,369.43,690.11,21.86,10.22
22.04.2021 16:30:00,995.11,-1.98,41.69,12.66,5.28,7.38,3.31,5.3,1219.94,1.64,4.32,303.9,173.38,341.48,21.65,10.44
22.04.2021 16:40:00,995.13,-1.9,42.88,12.38,5.31,7.07,3.33,5.34,1221.37,2.3,6.01,264.9,148.8,291.18,21.51,10.11
22.04.2021 16:50:00,995.26,-1.87,42.89,12.41,5.32,7.09,3.33,5.35,1221.39,1.58,3.89,249.3,127.67,252.48,21.36,10.14
22.04.2021 17:00:00,995.35,-2.02,43.18,12.19,5.26,6.92,3.3,5.29,1222.69,1.77,4.45,323.7,99.9,199.26,21.21,9.87
22.04.2021 17:10:00,995.38,-1.92,43.75,12.12,5.3,6.82,3.32,5.33,1223.06,1.93,5.14,296.3,104.93,207.01,21.02,9.79
22.04.2021 17:20:00,995.44,-1.85,44.14,12.08,5.33,6.75,3.34,5.36,1223.34,2.73,5.76,283.8,90.35,179.55,20.79,9.74
22.04.2021 17:30:00,995.55,-1.76,44.71,12,5.37,6.63,3.36,5.39,1223.88,1.85,4.73,276.1,52.76,105.99,20.56,9.64
22.04.2021 17:40:00,995.55,-1.64,45.18,11.98,5.41,6.57,3.39,5.44,1223.95,1.39,3.67,285.2,37.48,77.63,20.36,9.62
22.04.2021 17:50:00,995.6,-1.46,45.85,11.97,5.49,6.48,3.44,5.51,1224.07,0.81,1.96,271.9,44.35,91.24,20.22,9.6
22.04.2021 18:00:00,995.68,-1.47,45.95,11.94,5.48,6.45,3.43,5.51,1224.34,1.85,3.84,309.4,31.36,64.88,20.12,9.56
22.04.2021 18:10:00,995.78,-1.38,46.51,11.87,5.52,6.35,3.46,5.54,1224.79,1.57,3.64,244.8,43.65,87.69,20.02,9.48
22.04.2021 18:20:00,995.81,-1.44,46.4,11.84,5.49,6.35,3.44,5.52,1225.01,1.3,2.4,273.4,36.54,74.29,19.91,9.44
22.04.2021 18:30:00,995.82,-1.35,47.08,11.75,5.53,6.22,3.46,5.56,1225.49,1.5,3.52,297.7,28.05,57.6,19.82,9.33
22.04.2021 18:40:00,995.9,-1.26,47.55,11.71,5.57,6.14,3.49,5.59,1225.79,0.98,1.84,266,24.57,50.31,19.72,9.28
22.04.2021 18:50:00,995.96,-1.12,48.23,11.67,5.63,6.04,3.52,5.65,1226.09,1.11,2.72,310.2,16.77,36.76,19.63,9.22
22.04.2021 19:00:00,996.04,-1.02,48.77,11.62,5.67,5.95,3.55,5.69,1226.44,1.2,2.66,279.6,8.48,21.07,19.56,9.16
22.04.2021 19:10:00,996.15,-0.96,49.24,11.56,5.69,5.87,3.56,5.72,1226.87,0.86,2.05,260.3,3.64,10,19.48,9.09
22.04.2021 19:20:00,996.24,-0.94,49.62,11.49,5.7,5.79,3.57,5.72,1227.36,1.41,2.88,267.6,1.07,4.77,19.39,9
22.04.2021 19:30:00,996.38,-0.95,49.78,11.45,5.7,5.75,3.56,5.72,1227.79,1.15,2.27,289.7,0,1.86,19.31,8.94
22.04.2021 19:40:00,996.45,-0.86,50.29,11.41,5.74,5.67,3.59,5.76,1228.09,0.88,1.69,272.3,0,0,19.23,8.89
22.04.2021 19:50:00,996.6,-0.83,50.52,11.38,5.75,5.63,3.6,5.77,1228.44,1.33,3.11,286.5,0,0,19.15,8.85
22.04.2021 20:00:00,996.71,-0.66,51.48,11.31,5.82,5.49,3.64,5.84,1228.93,0.57,1.99,330.8,0,0,19.07,8.76
22.04.2021 20:10:00,996.86,-0.59,51.73,11.31,5.85,5.46,3.66,5.87,1229.1,0.72,1.87,348.8,0,0,18.98,8.76
22.04.2021 20:20:00,996.96,-0.87,51.22,11.19,5.73,5.46,3.58,5.75,1229.98,1.58,4.19,358.1,0,0,18.89,8.6
22.04.2021 20:30:00,997.06,-1.15,50.87,11.03,5.61,5.42,3.51,5.63,1231.03,1.4,3.44,11.76,0,0,18.76,8.4
22.04.2021 20:40:00,997.15,-1.18,51.13,10.95,5.6,5.35,3.5,5.62,1231.63,0.97,2.54,308.7,0,0,18.6,8.29
22.04.2021 20:50:00,997.19,-1.16,51.7,10.85,5.61,5.24,3.51,5.62,1232.29,1.62,3.51,19.17,0,0,18.45,8.15
22.04.2021 21:00:00,997.25,-1.07,52.45,10.77,5.65,5.12,3.53,5.66,1232.83,0.99,2.72,318,0,0,18.29,8.04
22.04.2021 21:10:00,997.4,-1.09,53.3,10.58,5.64,4.94,3.52,5.65,1234.18,0.83,1.86,249.2,0,0,18.12,7.78
22.04.2021 21:20:00,997.47,-1.12,53.69,10.48,5.63,4.85,3.52,5.64,1234.85,1,2.18,333.4,0,0,17.98,7.65
22.04.2021 21:30:00,997.55,-1.08,54.23,10.41,5.64,4.76,3.53,5.66,1235.38,0.76,2.02,280.6,0,0,17.85,7.54
22.04.2021 21:40:00,997.59,-1.06,54.75,10.32,5.65,4.67,3.53,5.67,1235.95,0.79,2.09,277.7,0,0,17.75,7.43
22.04.2021 21:50:00,997.61,-1.11,55.39,10.17,5.63,4.54,3.52,5.65,1236.96,1.02,1.79,247.6,0,0,17.65,7.2
22.04.2021 22:00:00,997.64,-1.2,55.94,10,5.59,4.41,3.49,5.61,1238.09,1.37,2.06,258.3,0,0,17.53,6.96
22.04.2021 22:10:00,997.67,-1.15,56.93,9.86,5.61,4.25,3.51,5.63,1239.03,1.45,2.18,255.3,0,0,17.38,6.76
22.04.2021 22:20:00,997.65,-1.09,57.76,9.76,5.64,4.12,3.52,5.65,1239.64,1.23,1.93,260.9,0,0,17.21,6.61
22.04.2021 22:30:00,997.62,-1.1,58.1,9.7,5.64,4.07,3.52,5.65,1239.99,1.4,2.21,257.8,0,0,17.03,6.52
22.04.2021 22:40:00,997.64,-0.97,59.15,9.62,5.69,3.93,3.55,5.7,1240.56,1.9,2.43,254.4,0,0,16.85,6.39
22.04.2021 22:50:00,997.65,-1.04,58.86,9.62,5.66,3.96,3.54,5.67,1240.59,1.72,2.58,266.7,0,0,16.64,6.39
22.04.2021 23:00:00,997.58,-1,58.93,9.64,5.68,3.96,3.55,5.69,1240.35,1.61,2.42,256.8,0,0,16.43,6.42
22.04.2021 23:10:00,997.6,-1.02,59.45,9.53,5.67,3.87,3.54,5.68,1241.08,1.76,2.4,255.9,0,0,16.22,6.27
22.04.2021 23:20:00,997.7,-0.97,60.47,9.41,5.69,3.72,3.55,5.7,1242.04,2.12,2.62,252,0,0,16.02,6.08
22.04.2021 23:30:00,997.73,-0.92,61.25,9.32,5.71,3.61,3.57,5.72,1242.65,2.02,3.06,259.3,0,0,15.82,5.95
22.04.2021 23:40:00,997.73,-0.91,61.42,9.3,5.71,3.59,3.57,5.73,1242.8,1.69,2.65,260.8,0,0,15.62,5.91
22.04.2021 23:50:00,997.81,-0.93,61.49,9.28,5.7,3.57,3.56,5.72,1243.06,1.64,3.15,260,0,0,15.45,5.88
23.04.2021 00:00:00,997.9,-0.9,61.73,9.26,5.72,3.55,3.57,5.73,1243.26,1.63,2.42,252.6,0,0,15.29,5.86
23.04.2021 00:10:00,997.94,-0.8,63.16,9.12,5.76,3.36,3.6,5.77,1244.27,1.69,2.14,249.1,0,0,15.14,5.63
23.04.2021 00:20:00,997.98,-0.76,63.69,9.07,5.78,3.29,3.61,5.79,1244.67,1.66,2.12,249.1,0,0,15,5.55
23.04.2021 00:30:00,998.01,-0.76,63.92,9.04,5.78,3.26,3.61,5.79,1244.96,1.5,1.99,250.4,0,0,14.87,5.5
23.04.2021 00:40:00,997.96,-0.51,65.44,8.99,5.88,3.11,3.68,5.9,1245.17,1.2,1.99,252.3,0,0,14.74,5.43
23.04.2021 00:50:00,997.89,-0.37,66.17,8.98,5.94,3.04,3.71,5.96,1245.13,1.45,2.4,252.1,0,0,14.63,5.41
23.04.2021 01:00:00,997.86,-0.35,67.33,8.84,5.95,2.89,3.72,5.97,1246.11,1.16,2,220.8,0,0,14.53,5.18
23.04.2021 01:10:00,997.88,-0.17,72.92,8.27,6.03,2.24,3.77,6.05,1250.34,0.78,1.36,123.7,0,0,14.44,4.24
23.04.2021 01:20:00,997.87,-0.4,75.99,7.81,5.93,1.87,3.71,5.95,1254.08,0.99,1.27,72.6,0,0,14.34,3.42
23.04.2021 01:30:00,997.89,-0.44,76.77,7.7,5.91,1.79,3.69,5.93,1255,0.49,0.83,331.4,0,0,14.19,3.22
23.04.2021 01:40:00,997.94,-0.54,78.31,7.5,5.87,1.63,3.67,5.88,1256.8,0.83,1.42,192.2,0,0,14,2.84
23.04.2021 01:50:00,997.96,-0.59,80.4,7.28,5.85,1.43,3.65,5.86,1258.75,1.16,1.83,207.8,0,0,13.81,2.43
23.04.2021 02:00:00,997.92,-0.53,79.34,7.4,5.87,1.53,3.67,5.89,1257.58,0.74,1.2,213.1,0,0,13.63,2.67
23.04.2021 02:10:00,997.94,-0.54,78.69,7.46,5.87,1.59,3.67,5.89,1257.09,0.63,0.93,190.7,0,0,13.47,2.78
23.04.2021 02:20:00,997.96,-0.57,79.99,7.33,5.86,1.47,3.66,5.87,1258.31,0.99,1.52,205.4,0,0,13.33,2.52
23.04.2021 02:30:00,998.01,-0.48,81.1,7.27,5.9,1.37,3.68,5.91,1258.83,0.78,1.29,205.3,0,0,13.21,2.42
23.04.2021 02:40:00,997.95,-0.43,81.9,7.22,5.92,1.31,3.7,5.93,1259.16,0.41,0.75,203,0,0,13.08,2.33
23.04.2021 02:50:00,998.01,-0.45,82,7.21,5.91,1.3,3.69,5.92,1259.4,0.6,1.01,153.8,0,0,12.95,2.29
23.04.2021 03:00:00,998.08,-0.54,82.5,7.11,5.87,1.24,3.67,5.88,1260.34,0.39,0.73,226.2,0,0,12.83,2.11
23.04.2021 03:10:00,998.13,-0.7,84.5,6.87,5.8,1.06,3.62,5.81,1262.7,1.02,1.67,209.1,0,0,12.7,1.62
23.04.2021 03:20:00,998.2,-0.66,85.7,6.79,5.82,0.97,3.63,5.83,1263.49,0.99,1.61,174.6,0,0,12.57,1.46
23.04.2021 03:30:00,998.22,-0.6,86.6,6.75,5.85,0.9,3.65,5.86,1263.88,0.49,0.95,165.4,0,0,12.43,1.38
23.04.2021 03:40:00,998.27,-0.66,86.8,6.71,5.82,0.89,3.63,5.83,1264.37,0.81,1.08,200.9,0,0,12.29,1.29
23.04.2021 03:50:00,998.34,-0.68,86,6.76,5.81,0.95,3.63,5.82,1263.97,0.56,1.11,165.4,0,0,12.16,1.39
23.04.2021 04:00:00,998.4,-0.75,86.8,6.66,5.78,0.88,3.61,5.79,1264.99,1.11,1.46,184.3,0,0,12.04,1.19
23.04.2021 04:10:00,998.46,-0.69,88.3,6.57,5.81,0.77,3.62,5.81,1265.88,0.63,1.23,185.4,0,0,11.92,1.01
23.04.2021 04:20:00,998.53,-0.68,88.6,6.56,5.81,0.75,3.63,5.82,1266.11,0.42,0.79,155.8,0,0,11.8,0.98
23.04.2021 04:30:00,998.54,-0.7,88.8,6.53,5.8,0.73,3.62,5.81,1266.38,0.3,0.62,333.3,0,0,11.69,0.93
23.04.2021 04:40:00,998.57,-0.74,88.7,6.52,5.79,0.74,3.61,5.79,1266.55,0.49,1.11,154.7,0,0,11.57,0.9
23.04.2021 04:50:00,998.68,-0.87,90.6,6.33,5.73,0.59,3.58,5.74,1268.64,1.05,2.07,142.1,0,1.41,11.45,0.48
23.04.2021 05:00:00,998.8,-0.84,91.3,6.29,5.74,0.55,3.58,5.75,1269.16,0.48,0.87,144.8,0,5.06,11.35,0.4
23.04.2021 05:10:00,998.92,-0.8,90.9,6.34,5.76,0.58,3.59,5.77,1268.85,0.72,1.27,144,3.26,12.79,11.24,0.51
23.04.2021 05:20:00,999.08,-0.93,91.6,6.23,5.71,0.52,3.56,5.71,1270.17,1.13,1.91,150.4,9.65,25.36,11.15,0.27
23.04.2021 05:30:00,999.19,-0.87,92.6,6.19,5.73,0.46,3.58,5.74,1270.69,0.95,1.81,146.5,23.74,43.9,11.08,0.18
23.04.2021 05:40:00,999.25,-0.76,90.8,6.36,5.78,0.59,3.6,5.78,1269.02,0.42,0.9,202.5,40.58,68.75,11.03,0.56
23.04.2021 05:50:00,999.35,-0.68,88,6.6,5.81,0.79,3.62,5.81,1266.74,0.64,1.27,157.1,60.9,100.98,11.02,1.07
23.04.2021 06:00:00,999.4,-0.65,86.6,6.72,5.82,0.9,3.63,5.83,1265.64,0.51,0.99,196.6,84.11,141.82,11.06,1.33
23.04.2021 06:10:00,999.49,-0.52,85.4,6.88,5.88,1.01,3.67,5.88,1264.22,0.71,1.63,179.7,107.13,186.11,11.15,1.65
23.04.2021 06:20:00,999.59,-0.49,82.8,7.12,5.89,1.22,3.68,5.9,1262.21,0.85,1.27,149,132.22,234.57,11.3,2.12
23.04.2021 06:30:00,999.63,-0.35,81.8,7.28,5.96,1.32,3.71,5.96,1260.77,0.66,1.11,173.6,157.94,283.78,11.5,2.43
23.04.2021 06:40:00,999.68,-0.21,79.75,7.54,6.02,1.53,3.75,6.02,1258.54,0.81,1.49,167.3,184.46,333.26,11.77,2.93
23.04.2021 06:50:00,999.81,-0.07,78.09,7.78,6.08,1.71,3.79,6.08,1256.66,1.13,1.99,162.4,211.88,383.03,12.1,3.37
23.04.2021 07:00:00,999.9,0.2,78.05,7.94,6.2,1.74,3.86,6.2,1255.42,1.17,2.43,200.9,241.17,434.93,12.5,3.66
23.04.2021 07:10:00,999.98,0.3,77,8.11,6.24,1.87,3.89,6.24,1254.17,0.86,1.42,127.8,267.79,483.63,12.96,3.95
23.04.2021 07:20:00,1000.06,0.5,76.08,8.33,6.34,1.99,3.95,6.34,1252.52,0.81,1.48,133.9,297.13,535.88,13.5,4.33
23.04.2021 07:30:00,1000.05,0.66,74.15,8.64,6.41,2.23,4,6.41,1250.08,1.77,4.74,55.18,247.72,469.11,14.13,4.86
23.04.2021 07:40:00,1000.08,0.79,74.23,8.72,6.47,2.25,4.03,6.47,1249.55,2.01,5.66,241.4,185.6,368.35,14.72,4.98
23.04.2021 07:50:00,1000.14,0.67,74.82,8.57,6.41,2.16,4,6.41,1250.74,1.39,3.52,288.5,180.68,360.18,15.14,4.74
23.04.2021 08:00:00,1000.2,0.69,73.86,8.7,6.42,2.27,4,6.42,1249.86,1.71,3.86,316.8,219.12,418.64,15.38,4.95
23.04.2021 08:10:00,1000.3,0.64,73.29,8.73,6.4,2.33,3.99,6.4,1249.76,1.73,3.64,306.6,273.71,521.65,15.56,5
23.04.2021 08:20:00,1000.32,0.62,72.45,8.82,6.39,2.43,3.98,6.39,1249.12,1.05,2.4,37.6,222.47,431.41,15.74,5.15
23.04.2021 08:30:00,1000.31,0.6,71.84,8.88,6.38,2.5,3.98,6.38,1248.69,1.53,3.64,283.7,252.37,485.32,15.94,5.25
23.04.2021 08:40:00,1000.41,0.31,70.7,8.83,6.25,2.59,3.89,6.24,1249.21,1.97,4.35,292.4,158.96,316.62,16.14,5.17
23.04.2021 08:50:00,1000.5,0.4,71.38,8.81,6.29,2.52,3.92,6.28,1249.48,1.45,3.86,285.9,146.12,296.42,16.25,5.13
23.04.2021 09:00:00,1000.56,0.33,71.01,8.81,6.25,2.55,3.9,6.25,1249.59,1.48,3.87,279.4,155.9,316.67,16.32,5.13
23.04.2021 09:10:00,1000.62,0.2,70.5,8.79,6.2,2.59,3.86,6.19,1249.82,2.18,4.72,275.5,131.46,269.5,16.36,5.1
23.04.2021 09:20:00,1000.65,0.29,71.62,8.71,6.24,2.47,3.89,6.23,1250.43,2.13,4.68,276.3,148.57,303.75,16.36,4.97
23.04.2021 09:30:00,1000.72,0.22,70.93,8.75,6.21,2.54,3.87,6.2,1250.21,1.65,3.64,272.9,148.37,302.92,16.32,5.04
23.04.2021 09:40:00,1000.68,0.15,69.76,8.85,6.17,2.68,3.85,6.17,1249.47,1.56,4.33,256.5,178.44,362.41,16.31,5.2
23.04.2021 09:50:00,1000.63,0.39,71.16,8.83,6.28,2.55,3.92,6.28,1249.48,2.29,3.96,244.7,203.83,410.98,16.36,5.17
23.04.2021 10:00:00,1000.68,0.33,71.39,8.77,6.26,2.51,3.9,6.25,1250.04,3.1,5.33,248.2,197.11,397.3,16.42,5.06
23.04.2021 10:10:00,1000.66,0.34,70.96,8.82,6.26,2.56,3.9,6.25,1249.62,1.88,4.03,255.9,249.26,498.59,16.46,5.15
23.04.2021 10:20:00,1000.74,0.39,70.17,8.96,6.29,2.67,3.92,6.28,1248.71,2.6,4.48,260.2,247.58,495.95,16.53,5.37
23.04.2021 10:30:00,1000.81,0.34,69.54,9.01,6.26,2.74,3.9,6.26,1248.47,2.31,5.17,272.9,240.8,481.86,16.63,5.45
23.04.2021 10:40:00,1000.77,0.25,69.01,9.01,6.22,2.79,3.87,6.22,1248.38,2.4,5.66,254,238.98,478.2,16.71,5.46
23.04.2021 10:50:00,1000.74,0.19,67.7,9.15,6.19,2.95,3.86,6.19,1247.41,2.37,4.38,278.3,293.85,581.71,16.75,5.67
23.04.2021 11:00:00,1000.72,0.06,66.2,9.27,6.14,3.13,3.82,6.13,1246.55,3.22,4.76,259.8,369.82,723.69,16.82,5.86
23.04.2021 11:10:00,1000.71,0.12,65.06,9.47,6.16,3.31,3.84,6.16,1245.17,2.32,6.46,252.2,409.68,789,16.95,6.17
23.04.2021 11:20:00,1000.71,0.06,64.2,9.56,6.14,3.42,3.82,6.13,1244.58,3.04,5.37,268.9,512.42,992.15,17.17,6.3
23.04.2021 11:30:00,1000.66,0.31,63.56,9.83,6.25,3.58,3.89,6.24,1242.67,2.68,4.55,245.8,454.16,884.09,17.42,6.71
23.04.2021 11:40:00,1000.59,0.22,62.14,9.99,6.21,3.78,3.87,6.2,1241.55,2.48,5.33,253,751.31,1449.47,17.72,6.94
23.04.2021 11:50:00,1000.45,0.42,61.18,10.29,6.3,4,3.92,6.29,1239.41,4.28,7.24,236.5,899.29,1683.95,18.05,7.38
23.04.2021 12:00:00,1000.51,0.49,58.55,10.81,6.33,4.48,3.94,6.33,1236.28,2.2,4.1,237.6,773.37,1452.64,18.4,8.1
23.04.2021 12:10:00,1000.51,0.3,56.01,11.15,6.24,4.9,3.89,6.24,1234.35,1.63,3.64,240.2,776.35,1477.54,18.85,8.55
23.04.2021 12:20:00,1000.5,0.26,55.64,11.19,6.22,4.96,3.88,6.22,1234.12,2.19,4.18,296,791.4,1492.99,19.36,8.6
23.04.2021 12:30:00,1000.54,0.37,56.19,11.16,6.27,4.89,3.91,6.27,1234.28,2.25,4.09,302.3,742.6,1408.01,19.83,8.57
23.04.2021 12:40:00,1000.43,0.39,55.61,11.3,6.28,5.02,3.92,6.28,1233.35,2.13,5.19,241.9,887.1,1672.25,20.2,8.75
23.04.2021 12:50:00,1000.55,0.26,55.04,11.31,6.22,5.08,3.88,6.22,1233.49,2.83,5.79,308,883.99,1659.43,20.52,8.76
23.04.2021 13:00:00,1000.48,0.6,56.05,11.38,6.38,5,3.98,6.38,1232.89,1.64,4.2,296.3,757.25,1419.31,20.74,8.86
23.04.2021 13:10:00,1000.46,0.43,54.94,11.47,6.3,5.17,3.93,6.3,1232.42,2.48,4.65,280,664.7,1260.88,20.98,8.97
23.04.2021 13:20:00,1000.4,0.56,54.81,11.61,6.36,5.25,3.97,6.36,1231.53,1.99,4.21,297.5,831.56,1563.65,21.18,9.15
23.04.2021 13:30:00,1000.37,0.44,54.07,11.67,6.31,5.36,3.93,6.3,1231.22,2,4.52,337.3,820.32,1545.9,21.41,9.22
23.04.2021 13:40:00,1000.31,0.65,54.18,11.82,6.4,5.41,3.99,6.4,1230.27,2.33,6.24,329.7,663.85,1272.73,21.68,9.41
23.04.2021 13:50:00,1000.23,0.74,54.57,11.81,6.44,5.36,4.02,6.44,1230.2,2.74,4.26,294.6,818.73,1541.4,21.92,9.4
23.04.2021 14:00:00,1000.21,0.69,52.85,12.15,6.42,5.73,4,6.42,1228.31,3.2,5.5,271.3,777.01,1454.89,22.08,9.83
